14454,2003,Kill Bill: Vol. 1,Quentin Tarantino,Quentin Tarantino,Uma Thurman, Action
14455,1997,Mrityudand,Prakash Jha,Anil Ajitabh,Shabana Azmi, Action
14457,1993,What's Love Got to Do with It,Brian Gibson,Tina Turner,Angela Bassett, Biography
14458,2001,Harvard Man,James Toback,James Toback,Sarah Michelle Gellar, Comedy
14459,1989,Uncle Buck,John Hughes,John Hughes,John Candy, Comedy
14467,2003,In the Cut,Jane Campion,Jane Campion,Meg Ryan, Mystery
14470,2002,Gods of Olympia,Gael Richards,Maurice Maxwell,Stephen Lacoste, Drama
14472,1971,Play Misty for Me,Clint Eastwood,Jo Heims,Clint Eastwood, Thriller
14475,1998,Hilary and Jackie,Anand Tucker,Hilary du Pré,Emily Watson, Biography
14476,2004,Barbershop 2: Back in Business,Kevin Rodney Sullivan,Mark Brown,Ice Cube, Comedy
14477,1998,How Stella Got Her Groove Back,Kevin Rodney Sullivan,Terry McMillan,Angela Bassett, Comedy
14479,1960,Never on Sunday,Jules Dassin,Jules Dassin,Melina Mercouri, Comedy
14480,1996,Tin Cup,Ron Shelton,John Norville,Kevin Costner, Comedy
14483,1954,White Christmas,Michael Curtiz,Norman Krasna,Bing Crosby, Comedy
14484,1988,The Naked Gun,David Zucker,Jerry Zucker,Leslie Nielsen, Comedy
14485,1983,Rock and Rule,Clive Smith,Patrick Loubert,Don Francks, Animation
14489,2005,Lies My Mother Told Me,Christian Duguay,Matt Dorff,Joely Richardson, Crime
14494,1968,For Love of Ivy,Daniel Mann,Robert Alan Aurthur,Sidney Poitier, Comedy
14495,1973,Hell Up in Harlem,Larry Cohen,Larry Cohen,Fred Williamson, Action
14498,1973,Godspell,David Greene,David Greene,Victor Garber, Musical
14499,1999,The Alchemists,Peter Smith,Peter James,Edward Hardwicke, Thriller
14504,1986,Manhunter,Michael Mann,Thomas Harris,William Petersen, Crime
14505,1994,The War,Jon Avnet,Kathy McWorter,Elijah Wood, Drama
14507,1999,Any Given Sunday,Oliver Stone,Daniel Pyne,Al Pacino, Drama
14511,1964,Topkapi,Jules Dassin,Monja Danischewsky,Melina Mercouri, Adventure
14512,1956,Love Me Tender,Robert D. Webb,Robert Buckner,Richard Egan, Drama
14513,1996,Daylight,Rob Cohen,Leslie Bohem,Sylvester Stallone, Action
14520,1986,Vamp,Richard Wenk,Donald P. Borchers,Chris Makepeace, Comedy
14522,1992,Blame It on the Bellboy,Mark Herman,Mark Herman,Bronson Pinchot, Comedy
14523,1969,Coming Apart,Milton Moses Ginsberg,Milton Moses Ginsberg,Rip Torn, Drama
14525,1970,Little Big Man,Arthur Penn,Thomas Berger,Dustin Hoffman, Adventure
14526,2003,Coral Reef Adventure,Greg MacGillivray,Jack Stephens,Liam Neeson, Documentary
14528,2002,Eight Legged Freaks,Ellory Elkayem,Ellory Elkayem,David Arquette, Action
14529,2002,Once Upon a Time in the Midlands,Shane Meadows,Paul Fraser,Robert Carlyle, Comedy
14530,1989,Hitcher in the Dark,Umberto Lenzi,Umberto Lenzi,Joe Balogh, Thriller
14531,2002,Equilibrium,Kurt Wimmer,Kurt Wimmer,Christian Bale, Action
14535,1994,From Beijing with Love,Stephen Chow,Roman Cheung,Stephen Chow, Action
14538,2003,How to Lose a Guy in 10 Days,Donald Petrie,Michele Alexander,Kate Hudson, Comedy
14539,2000,Groove,Greg Harrison,Greg Harrison,Chris Ferreira, Drama
14541,2000,Dracula 2000,Patrick Lussier,Joel Soisson,Gerard Butler, Action
14547,1969,Ring of Bright Water,Jack Couffer,Jack Couffer,Bill Travers, Comedy
14548,1992,Amityville 1992: It's About Time,Tony Randel,John G. Jones,Stephen Macht, Horror
14549,2003,Last Life in the Universe,Pen-Ek Ratanaruang,Pen-Ek Ratanaruang,Tadanobu Asano, Comedy
14551,2001,Happy Campers,Daniel Waters,Daniel Waters,Brad Renfro, Comedy
14552,1999,To Walk with Lions,Carl Schultz,Sharon Buckingham,Richard Harris, Adventure
14554,1965,In Harm's Way,Otto Preminger,Wendell Mayes,John Wayne, Drama
14556,1997,Mission to Mir: IMAX,Ivan Galin,Matthew Hart,August Schellenberg, Documentary
14564,1995,Balto,Simon Wells,Cliff Ruby,Kevin Bacon, Animation
14565,1971,Two English Girls,François Truffaut,Henri-Pierre Roché,Jean-Pierre Léaud, Romance
14571,1999,Toy Story 2,John Lasseter,John Lasseter,Tom Hanks, Animation
14573,1972,Baron Blood,Mario Bava,Willibald Eser,Joseph Cotten, Horror
14574,1998,You've Got Mail,Nora Ephron,Miklós László,Tom Hanks, Comedy
14576,2003,DysFunktional Family,George Gallo,Eddie Griffin,Eddie Griffin, Comedy
14577,1970,The Private Life of Sherlock Holmes,Billy Wilder,Arthur Conan Doyle,Robert Stephens, Adventure
14578,1952,The Greatest Show on Earth,Cecil B. DeMille,Fredric M. Frank,James Stewart, Drama
14579,2002,Kung Pow: Enter the Fist,Steve Oedekerk,Steve Oedekerk,Steve Oedekerk, Action
14580,2001,Shake It All About,Hella Joof,Hella Joof,Mads Mikkelsen, Comedy
14581,2004,Magic Kitchen,Chi-Ngai Lee,Chi-Ngai Lee,Sheila Chan, Romance
14584,1999,South Park: Bigger,Trey Parker,Trey Parker,Trey Parker, Animation
14586,2000,Pandaemonium,Julien Temple,Frank Cottrell Boyce,Linus Roache, Biography
14587,2001,Asoka,Santosh Sivan,Saket Chaudhary,Shah Rukh Khan, Action
14590,1995,Die Hard With a Vengeance,John McTiernan,Jonathan Hensleigh,Bruce Willis, Action
14592,1991,Benjamin's Woman,Carlos Carrera,Carlos Carrera,Eduardo López Rojas, Comedy
14593,1993,My Life,Bruce Joel Rubin,Bruce Joel Rubin,Michael Keaton, Drama
14594,1996,Dragon from Shaolin,Sai Hung Fung,Biu Cheung Lee,Biao Yuen, Action
14597,2003,Aquanoids,Reinhart 'Rayteam' Peschke,Mark J. Gordon,Laura Nativo, Horror
14599,1965,The Shop on Main Street,Ján Kadár,Ladislav Grosman,Ida Kaminska, Drama
14601,1971,Harold and Maude,Hal Ashby,Colin Higgins,Ruth Gordon, Comedy
14603,1979,Time After Time,Nicholas Meyer,Karl Alexander,Malcolm McDowell, Adventure
14605,2002,Hum Kisise Kum Nahin,David Dhawan,Robin Bhatt,Amitabh Bachchan, Action
14606,2002,Analyze That,Harold Ramis,Kenneth Lonergan,Robert De Niro, Comedy
14607,1965,The Three Stooges: The Outlaws Is Coming,Norman Maurer,Norman Maurer,Larry Fine, Comedy
14616,1973,White Lightning,Joseph Sargent,William W. Norton,Burt Reynolds, Action
14618,1998,The Truman Show,Peter Weir,Andrew Niccol,Jim Carrey, Comedy
14622,1994,The Gambler V: Playing for Keeps,Jack Bender,Jim Byrnes,Kenny Rogers, Western
14623,1971,Godzilla vs. Hedorah,Yoshimitsu Banno,Yoshimitsu Banno,Akira Yamauchi, Animation
14624,1981,Body Heat,Lawrence Kasdan,Lawrence Kasdan,William Hurt, Crime
14626,2004,Vampires: Out for Blood,Richard Brandes,Richard Brandes,Kevin Dillon, Horror
14628,1976,Cannonball,Paul Bartel,Paul Bartel,David Carradine, Action
14629,1974,The Sugarland Express,Steven Spielberg,Hal Barwood,Goldie Hawn, Crime
14631,2001,Scooby-Doo and the Cyber Chase,Jim Stenstrum,Mark Turosz,Scott Innes, Animation
14634,1999,The Wood,Rick Famuyiwa,Rick Famuyiwa,Elayn J. Taylor, Comedy
14636,1945,Sherlock Holmes: In Pursuit to Algiers,Roy William Neill,Arthur Conan Doyle,Basil Rathbone, Adventure
14637,1989,Jesus of Montreal,Denys Arcand,Denys Arcand,Lothaire Bluteau, Drama
14639,2000,Passion of Mind,Alain Berliner,Ronald Bass,Demi Moore, Drama
14642,1952,High Noon,Fred Zinnemann,Carl Foreman,Gary Cooper, Action
14643,2004,3: The Dale Earnhardt Story,Russell Mulcahy,Robert Eisele,Barry Pepper, Biography
14644,2004,The Stepford Wives,Frank Oz,Ira Levin,Nicole Kidman, Comedy
14645,1997,Behind the Lines,Gillies MacKinnon,Pat Barker,Jonathan Pryce, Biography
14647,2001,The Quickie,Sergei Bodrov,Sergei Bodrov,Vladimir Mashkov, Crime
14651,1999,Himalaya,Eric Valli,Nathalie Azoulai,Thilen Lhondup, Drama
14652,1985,Desperately Seeking Susan,Susan Seidelman,Leora Barish,Rosanna Arquette, Comedy
14653,1993,Made in America,Richard Benjamin,Marcia Brandwynne,Whoopi Goldberg, Comedy
14654,1991,Bugsy,Barry Levinson,James Toback,Warren Beatty, Biography
14660,1998,The Waterboy,Frank Coraci,Tim Herlihy,Adam Sandler, Comedy
14662,2001,Suspended Animation,John D. Hancock,Dorothy Tristan,Alex McArthur, Thriller
14663,1989,Three Fugitives,Francis Veber,Francis Veber,Nick Nolte, Action
14664,1986,Labyrinth,Jim Henson,Dennis Lee,David Bowie, Adventure
14667,1989,Field of Dreams,Phil Alden Robinson,W.P. Kinsella,Kevin Costner, Drama
14668,2001,The Feast of All Saints,Peter Medak,Anne Rice,Robert Ri'chard, Drama
14669,1974,Harry and Tonto,Paul Mazursky,Paul Mazursky,Art Carney, Adventure
14670,1989,Batman,Tim Burton,Bob Kane,Michael Keaton, Action
14671,2004,Downfall,Oliver Hirschbiegel,Bernd Eichinger,Bruno Ganz, Biography
14673,2000,Skipped Parts,Tamra Davis,Tim Sandlin,Drew Barrymore, Comedy
14680,2003,Zameen,Rohit Shetty,Robin Bhatt,Ajay Devgn, Action
14682,1995,Eternal Evil of Asia,Man Kei Chin,Man Kei Chin,Ellen Chan, Comedy
14683,2002,Elaine Stritch: At Liberty,Nick Doob,John Lahr,Elaine Stritch, Documentary
14685,1963,Irma La Douce,Billy Wilder,Alexandre Breffort,Jack Lemmon, Comedy
14686,1999,The White Pony,Brian Kelly,Laura Ambler,Olivier Gruner, Family
14688,1962,David and Lisa,Frank Perry,Eleanor Perry,Keir Dullea, Drama
14690,2001,Fast Sofa,Salomé Breziner,Salomé Breziner,Jake Busey, Adventure
14691,1999,The Matrix,Lana Wachowski,Lilly Wachowski,Keanu Reeves, Action
14693,2003,Colour of the Truth,Marco Mak,Jing Wong,Anthony Chau-Sang Wong, Action
14697,1997,Pervirella,Alex Chandon,Alex Chandon,Emily Booth, Adventure
14698,2002,White Oleander,Peter Kosminsky,Janet Fitch,Michelle Pfeiffer, Drama
14702,1967,Guess Who's Coming to Dinner,Stanley Kramer,William Rose,Spencer Tracy, Comedy
14704,1948,The Red Shoes,Michael Powell,Hans Christian Andersen,Anton Walbrook, Drama
14705,1996,Tai Chi 2,Hsin-Yen Chang,Yeung-Ping Sze,Jing Wu, Action
14707,2002,1 Giant Leap,Duncan Bridgeman,Duncan Bridgeman,Asha Bhosle, Documentary
14711,2000,Cowboys and Angels,Gregory C. Haynes,Gregory C. Haynes,Adam Trese, Comedy
14713,1988,Off Limits,Christopher Crowe,Christopher Crowe,Willem Dafoe, Action
14714,2004,Gone Dark,Lewin Webb,Matt Holland,Lauren Bacall, Crime
14716,1959,Pillow Talk,Michael Gordon,Stanley Shapiro,Rock Hudson, Comedy
14717,2000,Confusion of Genders,Ilan Duran Cohen,Ilan Duran Cohen,Pascal Greggory, Comedy
14719,1957,Sweet Smell of Success,Alexander Mackendrick,Clifford Odets,Burt Lancaster, Drama
14720,1950,Fancy Pants,George Marshall,Harry Leon Wilson,Bob Hope, Comedy
14721,1998,The Bird People in China,Takashi Miike,Makoto Shiina,Masahiro Motoki, Adventure
14723,2002,Darkness,Jaume Balagueró,Jaume Balagueró,Anna Paquin, Horror
14724,1957,Sayonara,Joshua Logan,Paul Osborn,Marlon Brando, Drama
14725,1999,Austin Powers: The Spy Who Shagged Me,Jay Roach,Mike Myers,Mike Myers, Action
14727,1975,The Eiger Sanction,Clint Eastwood,Hal Dresner,Clint Eastwood, Action
14731,1993,The Good Son,Joseph Ruben,Ian McEwan,Macaulay Culkin, Drama
14733,1994,Chasers,Dennis Hopper,Joe Batteer,Tom Berenger, Comedy
14734,1996,One Fine Day,Michael Hoffman,Terrel Seltzer,Michelle Pfeiffer, Comedy
14735,2001,Autumn Spring,Vladimír Michálek,Jirí Hubac,Vlastimil Brodský, Comedy
14736,1986,Amazons,Alejandro Sessa,Charles Saunders,Mindi Miller, Action
14737,2002,The Sweetest Thing,Roger Kumble,Nancy M. Pimental,Cameron Diaz, Comedy
14741,1957,A Face in the Crowd,Elia Kazan,Budd Schulberg,Andy Griffith, Drama
14748,2000,Scooby-Doo and the Alien Invaders,Jim Stenstrum,William Hanna,Scott Innes, Animation
14752,2001,Prison Song,Darnell Martin,Darnell Martin,Danny Hoch, Drama
14753,1998,Dil Se,Mani Ratnam,Mani Ratnam,Shah Rukh Khan, Drama
14755,1999,The Blair Witch Project,Daniel Myrick,Daniel Myrick,Heather Donahue, Horror
14756,1987,White Water Summer,Jeff Bleckner,Manya Starr,Kevin Bacon, Adventure
14759,2002,K-19: The Widowmaker,Kathryn Bigelow,Louis Nowra,Harrison Ford, Drama
14760,1998,Kissing a Fool,Doug Ellin,James Frey,David Schwimmer, Comedy
14762,2005,Devour,David Winkler,Adam Gross,Jensen Ackles, Horror
14763,1998,Everest: The Death Zone,David Breashears,Liesl Clark,Jodie Foster, Documentary
14767,1981,Graduation Day,Herb Freed,Anne Marisse,Christopher George, Horror
14769,1999,Cotton Mary,Ismail Merchant,Alexandra Viets,Greta Scacchi, Drama
14770,1957,The Prince and the Showgirl,Laurence Olivier,Terence Rattigan,Marilyn Monroe, Comedy
14771,1993,32 Short Films About Glenn Gould,François Girard,François Girard,Colm Feore, Biography
14772,1996,Zion Canyon: Treasure of the Gods: IMAX,Kieth Merrill,Kieth Merrill,Michael Robert Berger, Short
14774,1973,Female Vampire,Jesús Franco,Jesús Franco,Lina Romay, Horror
14776,1956,The Ten Commandments,Cecil B. DeMille,Dorothy Clarke Wilson,Charlton Heston, Adventure
14778,1941,The Shanghai Gesture,Josef von Sternberg,Josef von Sternberg,Gene Tierney, Crime
14780,1988,Beetlejuice,Tim Burton,Michael McDowell,Alec Baldwin, Comedy
14781,2004,"Ron White: They Call Me ""Tater Salad""",Michael Drumm,Ron White,Ron White, Documentary
14783,1998,A Town Has Turned to Dust,Rob Nilsson,Rod Serling,Stephen Lang, Sci-Fi
14784,2001,Picture Claire,Bruce McDonald,Semi Chellas,Juliette Lewis, Thriller
14786,1974,Female Trouble,John Waters,John Waters,Divine, Comedy
14787,1969,The Assassination Bureau,Basil Dearden,Michael Relph,Oliver Reed, Action
14788,1960,G.I. Blues,Norman Taurog,Edmund Beloin,Elvis Presley, Comedy
14789,1930,The Big Trail,Raoul Walsh,Hal G. Evarts,John Wayne, Adventure
14795,1996,Celtic Pride,Tom DeCerchio,Judd Apatow,Damon Wayans, Comedy
14796,1990,Avalon,Barry Levinson,Barry Levinson,Aidan Quinn, Drama
14797,2002,The Vector File,Eliot Christopher,Ian McFadyen,Casper Van Dien, Action
14804,1980,Brubaker,Stuart Rosenberg,W.D. Richter,Robert Redford, Crime
14807,1997,Sharpe 13: Sharpe's Justice,Tom Clegg,Bernard Cornwell,Sean Bean, Adventure
14811,2000,St. Patrick: The Irish Legend,Robert Hughes,Martin Duffy,Patrick Bergin, Adventure
14813,1991,The Rapture,Michael Tolkin,Michael Tolkin,Mimi Rogers, Drama
14814,1995,Bloodfist 7: Manhunt,Jonathan Winfrey,Brendan Broderick,Don Wilson, Action
14815,1968,Hang 'Em High,Ted Post,Leonard Freeman,Clint Eastwood, Western
14820,1997,Deconstructing Harry,Woody Allen,Woody Allen,Woody Allen, Comedy
14821,1977,The American Friend,Wim Wenders,Patricia Highsmith,Dennis Hopper, Crime
14822,1997,Anastasia,Don Bluth,Susan Gauthier,Meg Ryan, Animation
14825,1975,The Man Who Would Be King,John Huston,John Huston,Sean Connery, Adventure
14826,1984,Secret Honor,Robert Altman,Donald Freed,Philip Baker Hall, Biography
14827,1999,For Love of the Game,Sam Raimi,Michael Shaara,Kevin Costner, Drama
14832,1983,Under Fire,Roger Spottiswoode,Clayton Frohman,Nick Nolte, Drama
14837,2004,Samaritan Girl,Ki-duk Kim,Ki-duk Kim,Eol Lee, Drama
14839,1949,Jolson Sings Again,Henry Levin,Sidney Buchman,Larry Parks, Biography
14840,2002,Get a Clue,Maggie Greenwald,Alana Sanko,Lindsay Lohan, Comedy
14841,2000,Final Encounter,David Douglas,David Douglas,Dean Cain, Action
14842,2004,Stage Beauty,Richard Eyre,Jeffrey Hatcher,Billy Crudup, Drama
14852,2000,The Contender,Rod Lurie,Rod Lurie,Joan Allen, Drama
14855,1992,Glengarry Glen Ross,James Foley,David Mamet,Al Pacino, Crime
14856,1995,Dead Man Walking,Tim Robbins,Helen Prejean,Susan Sarandon, Crime
14857,2002,First Shot,Armand Mastroianni,Carey W. Hayes,Mariel Hemingway, Action
14862,1984,Once Upon a Time in America,Sergio Leone,Harry Grey,Robert De Niro, Crime
14863,1986,Entrails of a Beautiful Woman,Kazuo 'Gaira' Komizu,Kazuo 'Gaira' Komizu,Megumi Ozawa, Fantasy
14864,2002,Garage Days,Alex Proyas,Alex Proyas,Kick Gurry, Comedy
14865,1996,Mary Reilly,Stephen Frears,Valerie Martin,Julia Roberts, Drama
14866,2003,A Woman Hunted,Morrie Ruvinsky,Morrie Ruvinsky,Alexandra Paul, Drama
14869,1982,Blade Runner,Ridley Scott,Hampton Fancher,Harrison Ford, Sci-Fi
14870,1992,Sleepwalkers,Mick Garris,Stephen King,Brian Krause, Horror
14871,1936,The Amazing Adventure,Alfred Zeisler,E. Phillips Oppenheim,Cary Grant, Drama
14873,1992,School Ties,Robert Mandel,Dick Wolf,Brendan Fraser, Drama
14874,1980,Spetters,Paul Verhoeven,Gerard Soeteman,Hans van Tongeren, Drama
14876,2000,Hendrix,Leon Ichaso,Rob Weiss,Wood Harris, Biography
14877,1985,Krush Groove,Michael Schultz,Ralph Farquhar,Sheila E., Comedy
14878,1997,Chachi 420,Kamal Haasan,Gulzar,Kamal Haasan, Comedy
14882,2001,Session 9,Brad Anderson,Brad Anderson,David Caruso, Horror
14884,1998,Sweet Jane,Joe Gayton,Joe Gayton,Samantha Mathis, Drama
14886,1985,American Flyers,John Badham,Steve Tesich,Kevin Costner, Drama
14887,1998,Buttcrack,Jim Larsen,Jim Larsen,Doug Ciskowski, Comedy
14889,1995,Species,Roger Donaldson,Dennis Feldman,Natasha Henstridge, Action
14890,2004,Team America: World Police,Trey Parker,Trey Parker,Trey Parker, Action
14893,1986,Girls School Screamers,John P. Finnegan,John P. Finnegan,Mollie O'Mara, Horror
14895,1976,J.D.'s Revenge,Arthur Marks,Jaison Starkes,Glynn Turman, Action
14898,2003,Looney Tunes: Back in Action,Joe Dante,Larry Doyle,Brendan Fraser, Animation
14900,1993,George Balanchine's The Nutcracker,Emile Ardolino,Susan Cooper,Darci Kistler, Family
14902,2004,Doggy Poo,Oh-Sung Kwon,Jung-Saeng Kwon,Fiona Stuart, Animation
14909,1998,City of Angels,Brad Silberling,Wim Wenders,Nicolas Cage, Drama
14912,2001,Bad Guy,Ki-duk Kim,Ki-duk Kim,Jae-Hyun Cho, Drama
14913,1999,Rocky Marciano,Charles Winkler,William Nack,Jon Favreau, Biography
14918,2001,Gosford Park,Robert Altman,Julian Fellowes,Maggie Smith, Comedy
14919,2003,Grind,Casey La Scala,Ralph Sall,Adam Brody, Adventure
14920,2003,Monsieur N.,Antoine de Caunes,René Manzor,Philippe Torreton, Biography
14921,2003,Rosenstrasse,Margarethe von Trotta,Pamela Katz,Katja Riemann, Drama
14923,1997,Campfire Tales,Matt Cooper,Martin Kunert,Jay R. Ferguson, Horror
14925,1991,Flirting,John Duigan,John Duigan,Noah Taylor, Drama
14927,1974,Trial of Billy Jack,Tom Laughlin,Tom Laughlin,Tom Laughlin, Action
14928,1989,Dead Poets Society,Peter Weir,Tom Schulman,Robin Williams, Comedy
14931,1987,Near Dark,Kathryn Bigelow,Kathryn Bigelow,Adrian Pasdar, Action
14933,1979,Magnificent Butcher,Woo-Ping Yuen,Edward Tang,Sammo Kam-Bo Hung, Action
14934,2003,The Bells of Innocence,Alin Bijan,Chris Bessey,Mike Norris, Horror
14939,1952,The White Sheik,Federico Fellini,Michelangelo Antonioni,Alberto Sordi, Comedy
14940,2004,Without a Paddle,Steven Brill,Fred Wolf,Matthew Lillard, Adventure
14943,1972,1776,Peter H. Hunt,Peter Stone,William Daniels, Drama
14944,2000,Run the Wild Fields,Paul A. Kaufman,Rodney Patrick Vaccaro,Joanne Whalley, Drama
14946,1988,Mobile Suit Gundam: Char's Counterattack,Yoshiyuki Tomino,Yoshiyuki Tomino,Tôru Furuya, Animation
14947,1995,Bombay,Mani Ratnam,Mani Ratnam,Arvind Swamy, Drama
14950,1997,Keeping the Promise,Sheldon Larry,Gerald Di Pego,Keith Carradine, Drama
14953,1986,Pretty in Pink,Howard Deutch,John Hughes,Molly Ringwald, Comedy
14954,2004,Plain Truth,Paul Shapiro,Matthew Tabak,Mariska Hargitay, Drama
14958,1995,Fluke,Carlo Carlei,James Herbert,Matthew Modine, Drama
14959,1999,The Jack Bull,John Badham,Heinrich von Kleist,John Cusack, Drama
14960,1986,Three Amigos,John Landis,Steve Martin,Steve Martin, Comedy
14962,1999,Kiss Toledo Goodbye,Lyndon Chubbuck,Robert Easter,Michael Rapaport, Comedy
14963,1979,Norma Rae,Martin Ritt,Irving Ravetch,Sally Field, Drama
14964,1954,Stranger from Venus,Burt Balaban,Hans Jacoby,Patricia Neal, Sci-Fi
14966,1961,One Eyed Jacks,Marlon Brando,Guy Trosper,Marlon Brando, Western
14967,1950,Night and the City,Jules Dassin,Jo Eisinger,Richard Widmark, Crime
14970,1995,Assassins,Richard Donner,Lilly Wachowski,Sylvester Stallone, Action
14972,1954,Brigadoon,Vincente Minnelli,Alan Jay Lerner,Gene Kelly, Fantasy
14973,1988,Tequila Sunrise,Robert Towne,Robert Towne,Mel Gibson, Crime
14976,2002,Crazy Little Thing,Matthew Miller,Matthew Miller,Jenny McCarthy, Comedy
14977,1984,Streets of Fire,Walter Hill,Walter Hill,Michael Paré, Action
14978,1967,The Dirty Dozen,Robert Aldrich,Nunnally Johnson,Lee Marvin, Action
14979,1968,Rolling Stones: Sympathy for the Devil,Jean-Luc Godard,Jean-Luc Godard,Sean Lynch, Documentary
14981,1995,Cry,Daniel Fridell,Steve Aalam,Göran Gillinger, Drama
14982,2001,Intimacy,Patrice Chéreau,Hanif Kureishi,Mark Rylance, Drama
14985,1998,Almost Heroes,Christopher Guest,Mark Nutter,Chris Farley, Adventure
14986,2000,More Dogs Than Bones,Michael Browning,Michael Browning,Joe Mantegna, Comedy
14991,2004,The Thing Below,Jim Wynorski,Raul Inglis,Billy Warlock, Action
14993,1961,Human Condition III: A Soldier's Prayer,Masaki Kobayashi,Zenzô Matsuyama,Tatsuya Nakadai, Drama
14994,2005,Life of Rayful Edmond: The Rise & Fall 1,Kirk Fraser,Kirk Fraser,Maureen Bunyan, Biography
14997,1953,The Captain's Paradise,Anthony Kimmins,Alec Coppel,Alec Guinness, Comedy
14998,1985,The Mean Season,Phillip Borsos,John Katzenbach,Kurt Russell, Crime
14999,2003,Monster,Patty Jenkins,Patty Jenkins,Charlize Theron, Biography
15000,1987,The Big Town,Ben Bolt,Clark Howard,Matt Dillon, Drama
15004,1987,Street Smart,Jerry Schatzberg,David Freeman,Christopher Reeve, Crime
15006,1985,Mishima: A Life in Four Chapters,Paul Schrader,Paul Schrader,Ken Ogata, Biography
15007,1980,Any Which Way You Can,Buddy Van Horn,Stanford Sherman,Clint Eastwood, Action
15010,2003,My House in Umbria,Richard Loncraine,William Trevor,Maggie Smith, Drama
15011,2004,Brave New Girl,Bobby Roth,Britney Spears,Virginia Madsen, Drama
15016,1928,The Passion of Joan of Arc,Carl Theodor Dreyer,Joseph Delteil,Maria Falconetti, Biography
15017,2002,The Glow,Craig R. Baxley,Brooks Stanwood,Portia de Rossi, Drama
15024,2001,Cowboy Up,Xavier Koller,James Redford,Kiefer Sutherland, Drama
15026,1964,The Americanization of Emily,Arthur Hiller,Paddy Chayefsky,James Garner, Comedy
15029,2001,The Son's Room,Nanni Moretti,Nanni Moretti,Nanni Moretti, Drama
15030,2002,The 4th Tenor,Harry Basil,Rodney Dangerfield,Rodney Dangerfield, Comedy
15032,1959,Human Condition I: No Greater Love,Masaki Kobayashi,Zenzô Matsuyama,Tatsuya Nakadai, Drama
15033,1965,The Greatest Story Ever Told,George Stevens,Fulton Oursler,Max von Sydow, Biography
15034,2001,Heartbreakers,David Mirkin,Robert Dunn,Sigourney Weaver, Comedy
15039,1999,A Walk on the Moon,Tony Goldwyn,Pamela Gray,Diane Lane, Drama
15041,1995,Slam Dunk Ernest,John R. Cherry III,John R. Cherry III,Jim Varney, Comedy
15044,2001,Glitter,Vondie Curtis-Hall,Cheryl L. West,Mariah Carey, Drama
15045,2002,Yossi & Jagger,Eytan Fox,Avner Bernheimer,Ohad Knoller, Drama
15046,1972,The Hot Rock,Peter Yates,Donald E. Westlake,Robert Redford, Action
15048,1991,City Slickers,Ron Underwood,Lowell Ganz,Billy Crystal, Comedy
15052,1972,Frogs,George McCowan,Robert Hutchison,Ray Milland, Horror
15053,1991,F/X 2,Richard Franklin,Robert T. Megginson,Bryan Brown, Action
15055,1993,Short Cuts,Robert Altman,Raymond Carver,Andie MacDowell, Comedy
15057,1985,Witness,Peter Weir,William Kelley,Harrison Ford, Crime
15058,1999,Notting Hill,Roger Michell,Richard Curtis,Hugh Grant, Comedy
15061,1985,Night on the Galactic Railroad,Gisaburô Sugii,Kenji Miyazawa,Mayumi Tanaka, Animation
15062,1978,Grease,Randal Kleiser,Jim Jacobs,John Travolta, Musical
15063,2004,White Chicks,Keenen Ivory Wayans,Keenen Ivory Wayans,Marlon Wayans, Comedy
15064,1988,Dangerous Liaisons,Stephen Frears,Christopher Hampton,Glenn Close, Drama
15066,1982,The Draughtsman's Contract,Peter Greenaway,Peter Greenaway,Anthony Higgins, Comedy
15068,1998,Phantoms,Joe Chappelle,Dean R. Koontz,Peter O'Toole, Horror
15076,1981,Continental Divide,Michael Apted,Lawrence Kasdan,John Belushi, Comedy
15077,2000,Sin Dejar Huella,María Novaro,María Novaro,Aitana Sánchez-Gijón, Drama
15080,1997,One Night Stand,Mike Figgis,Mike Figgis,Wesley Snipes, Drama
15084,1995,Leaving Las Vegas,Mike Figgis,John O'Brien,Nicolas Cage, Drama
15087,1987,Mr. India,Shekhar Kapur,Javed Akhtar,Anil Kapoor, Action
15091,1987,Gardens of Stone,Francis Ford Coppola,Nicholas Proffitt,James Caan, Drama
15094,1996,The Stupids,John Landis,James Marshall,Tom Arnold, Adventure
15097,2003,Blue Citrus Hearts,Morgan Jon Fox,Morgan Jon Fox,Joshua Peter Laurenzi, Drama
15099,2003,Kangaroo Jack,David McNally,Steve Bing,Anthony Anderson, Action
15101,1999,Crazy in Alabama,Antonio Banderas,Mark Childress,Melanie Griffith, Comedy
15105,1991,My Girl,Howard Zieff,Laurice Elehwany,Anna Chlumsky, Comedy
15106,2003,Noam Chomsky: Rebel Without a Pause,Will Pascoe,Jennifer MacLennan,Noam Chomsky, Documentary
15107,2001,Ocean's Eleven,Steven Soderbergh,George Clayton Johnson,George Clooney, Crime
15108,1995,Witchboard: The Possession,Peter Svatek,Jon Ezrine,David Nerman, Horror
15110,2004,Resident Evil: Apocalypse,Alexander Witt,Paul W.S. Anderson,Milla Jovovich, Action
15112,1980,Midnight Madness,Michael Nankin,David Wechter,David Naughton, Comedy
15113,1968,Madigan,Don Siegel,Howard Rodman,Richard Widmark, Crime
15116,2004,Miracle,Gavin O'Connor,Eric Guggenheim,Kurt Russell, Biography
15118,2000,Lucky Town,Paul Nicholas,Brendan Beseth,Kirsten Dunst, Drama
